order_id,order_date,customer_name,amount_usd,status,payment_method,customer_ip,fraud_score_at_purchase,card_bin_masked,billing_country,carrier,delivery_status
NW-2026-03-G632,2026-03-03,Customer-9222,429.16,disputed,paypal,108.74.55.178,FRAUD-SCORE-0.812,4111111111111111,GB,UPS,in_transit
NW-2026-03-D956,2026-03-25,Customer-2954,116.48,cancelled,paypal,74.66.66.242,FRAUD-SCORE-0.615,5200828282828210,US,DHL,delivered
NW-2026-03-J437,2026-03-05,Customer-2185,264.65,refunded,mastercard,34.1.235.174,FRAUD-SCORE-0.648,5200828282828210,US,DHL,delivered
NW-2026-03-I689,2026-03-27,Customer-2913,370.43,refunded,visa,25.228.33.65,FRAUD-SCORE-0.754,4111111111111111,DE,DHL,returned
NW-2026-03-K912,2026-03-16,Customer-8655,427.10,refunded,visa,136.32.216.27,FRAUD-SCORE-0.332,5200828282828210,US,FedEx,returned
NW-2026-03-I651,2026-03-14,Customer-1490,214.56,cancelled,mastercard,23.63.185.241,FRAUD-SCORE-0.281,5200828282828210,AU,UPS,in_transit
NW-2026-03-B980,2026-03-11,Customer-6631,240.86,disputed,visa,238.79.2.192,FRAUD-SCORE-0.335,4111111111111111,CA,DHL,lost
NW-2026-03-C254,2026-03-25,Customer-4325,208.73,disputed,amex,48.146.156.48,FRAUD-SCORE-0.158,4111111111111111,DE,DHL,delivered
NW-2026-03-K878,2026-03-29,Customer-1507,416.93,cancelled,mastercard,117.173.104.248,FRAUD-SCORE-0.180,5200828282828210,GB,DHL,returned
NW-2026-03-G212,2026-03-12,Customer-5507,234.09,cancelled,mastercard,241.2.182.249,FRAUD-SCORE-0.818,4111111111111111,CA,USPS,in_transit
NW-2026-03-A356,2026-03-05,Customer-5105,206.14,cancelled,amex,59.170.148.138,FRAUD-SCORE-0.397,5200828282828210,CA,USPS,in_transit
NW-2026-03-I581,2026-03-08,Customer-1769,131.69,disputed,paypal,83.53.195.17,FRAUD-SCORE-0.509,4111111111111111,DE,USPS,returned
NW-2026-03-K142,2026-03-27,Customer-2995,384.30,cancelled,paypal,18.220.162.140,FRAUD-SCORE-0.337,4111111111111111,DE,DHL,delivered
NW-2026-03-A550,2026-03-21,Customer-8804,449.40,cancelled,amex,228.15.242.244,FRAUD-SCORE-0.247,4111111111111111,GB,UPS,returned
NW-2026-03-B247,2026-03-01,Customer-2200,88.71,refunded,visa,105.240.51.249,FRAUD-SCORE-0.708,4111111111111111,GB,FedEx,delivered
NW-2026-03-D685,2026-03-02,Customer-6607,237.70,disputed,paypal,120.86.132.47,FRAUD-SCORE-0.550,4000000000000000,US,UPS,returned
NW-2026-03-I677,2026-03-12,Customer-1048,52.97,completed,paypal,60.60.27.178,FRAUD-SCORE-0.687,4111111111111111,US,FedEx,in_transit
NW-2026-03-F516,2026-03-28,Customer-4477,105.62,completed,amex,128.253.91.18,FRAUD-SCORE-0.239,4000000000000000,DE,FedEx,returned
NW-2026-03-C420,2026-03-28,Customer-6145,204.24,cancelled,mastercard,255.32.100.144,FRAUD-SCORE-0.670,4000000000000000,DE,DHL,returned
NW-2026-03-E482,2026-03-21,Customer-6680,292.60,completed,mastercard,220.176.43.151,FRAUD-SCORE-0.761,5200828282828210,CA,FedEx,in_transit
NW-2026-03-E573,2026-03-03,Customer-7691,487.21,refunded,amex,170.35.248.14,FRAUD-SCORE-0.205,4111111111111111,CA,USPS,returned
NW-2026-03-H233,2026-03-10,Customer-4042,411.10,cancelled,mastercard,222.49.97.26,FRAUD-SCORE-0.224,5200828282828210,CA,DHL,lost
NW-2026-03-D763,2026-03-29,Customer-9004,459.94,completed,paypal,208.29.31.210,FRAUD-SCORE-0.334,4000000000000000,GB,DHL,in_transit
NW-2026-03-J148,2026-03-16,Customer-6746,252.65,completed,amex,227.96.111.108,FRAUD-SCORE-0.392,4000000000000000,AU,DHL,in_transit
NW-2026-03-H705,2026-03-24,Customer-5482,350.45,refunded,mastercard,122.192.173.54,FRAUD-SCORE-0.797,4111111111111111,AU,UPS,in_transit
NW-2026-03-K328,2026-03-10,Customer-3240,316.87,cancelled,visa,254.63.224.139,FRAUD-SCORE-0.618,4111111111111111,CA,UPS,returned
NW-2026-03-K321,2026-03-02,Customer-6327,269.67,completed,mastercard,231.181.177.59,FRAUD-SCORE-0.154,5200828282828210,GB,USPS,delivered
NW-2026-03-E251,2026-03-01,Customer-7523,87.10,completed,mastercard,66.227.135.48,FRAUD-SCORE-0.444,4111111111111111,GB,USPS,lost
NW-2026-03-B286,2026-03-29,Customer-6087,400.17,disputed,mastercard,227.20.145.173,FRAUD-SCORE-0.733,4111111111111111,CA,DHL,in_transit
NW-2026-03-E265,2026-03-05,Customer-5858,73.79,disputed,visa,134.35.238.193,FRAUD-SCORE-0.209,4111111111111111,GB,USPS,returned
NW-2026-03-F973,2026-03-24,Customer-9142,188.58,completed,paypal,192.228.118.214,FRAUD-SCORE-0.791,5200828282828210,GB,USPS,returned
NW-2026-03-F685,2026-03-29,Customer-4365,98.05,refunded,visa,154.233.19.176,FRAUD-SCORE-0.193,5200828282828210,CA,UPS,returned
NW-2026-03-I431,2026-03-06,Customer-4430,42.09,cancelled,visa,25.97.188.166,FRAUD-SCORE-0.422,4000000000000000,US,DHL,lost
NW-2026-03-D829,2026-03-25,Customer-6160,353.07,cancelled,visa,189.138.219.4,FRAUD-SCORE-0.877,5200828282828210,GB,USPS,delivered
NW-2026-03-I701,2026-03-07,Customer-7017,298.09,disputed,mastercard,60.9.134.42,FRAUD-SCORE-0.226,4000000000000000,CA,FedEx,returned
NW-2026-03-A789,2026-03-28,Customer-1920,256.12,refunded,visa,232.61.233.102,FRAUD-SCORE-0.236,5200828282828210,US,USPS,returned
NW-2026-03-F984,2026-03-26,Customer-3307,184.09,completed,visa,158.180.248.35,FRAUD-SCORE-0.233,4111111111111111,AU,FedEx,in_transit
NW-2026-03-G490,2026-03-20,Customer-9435,499.82,cancelled,visa,39.241.84.143,FRAUD-SCORE-0.659,5200828282828210,CA,FedEx,returned
NW-2026-03-I344,2026-03-04,Customer-4140,154.84,completed,paypal,240.42.156.233,FRAUD-SCORE-0.180,4000000000000000,GB,DHL,in_transit
NW-2026-03-E413,2026-03-01,Customer-4097,494.19,disputed,visa,5.248.155.219,FRAUD-SCORE-0.231,4111111111111111,AU,DHL,delivered
NW-2026-03-C592,2026-03-23,Customer-6551,316.63,cancelled,mastercard,251.34.238.213,FRAUD-SCORE-0.233,5200828282828210,GB,UPS,delivered
NW-2026-03-I795,2026-03-03,Customer-8356,327.51,disputed,mastercard,70.206.42.136,FRAUD-SCORE-0.539,4000000000000000,CA,UPS,delivered
NW-2026-03-B325,2026-03-21,Customer-8496,488.08,disputed,mastercard,188.20.69.182,FRAUD-SCORE-0.760,4000000000000000,CA,USPS,returned
NW-2026-03-I899,2026-03-07,Customer-2719,136.34,disputed,mastercard,236.116.135.215,FRAUD-SCORE-0.687,4111111111111111,CA,DHL,delivered
NW-2026-03-F365,2026-03-29,Customer-2036,173.82,refunded,visa,228.228.61.47,FRAUD-SCORE-0.776,5200828282828210,AU,USPS,delivered
NW-2026-03-G335,2026-03-25,Customer-8814,375.23,disputed,paypal,31.251.162.11,FRAUD-SCORE-0.447,5200828282828210,GB,USPS,lost
NW-2026-03-I258,2026-03-21,Customer-4872,65.83,completed,amex,98.46.146.63,FRAUD-SCORE-0.412,5200828282828210,US,UPS,delivered
NW-2026-03-J997,2026-03-13,Customer-8080,469.44,refunded,mastercard,194.134.193.149,FRAUD-SCORE-0.296,4000000000000000,CA,DHL,returned
NW-2026-03-D649,2026-03-09,Customer-8542,167.18,cancelled,visa,36.108.140.8,FRAUD-SCORE-0.344,5200828282828210,US,UPS,delivered
NW-2026-03-E989,2026-03-17,Customer-3601,53.83,cancelled,visa,126.168.151.81,FRAUD-SCORE-0.165,4111111111111111,DE,UPS,delivered
NW-2026-03-E662,2026-03-29,Customer-8184,380.11,disputed,visa,41.205.172.48,FRAUD-SCORE-0.136,4000000000000000,AU,FedEx,delivered
NW-2026-03-G308,2026-03-09,Customer-3440,108.40,completed,amex,65.116.168.191,FRAUD-SCORE-0.287,5200828282828210,GB,UPS,delivered
NW-2026-03-F668,2026-03-31,Customer-4530,74.99,cancelled,visa,94.187.1.31,FRAUD-SCORE-0.209,5200828282828210,DE,FedEx,returned
NW-2026-03-J983,2026-03-03,Customer-3346,56.31,completed,mastercard,105.16.165.92,FRAUD-SCORE-0.872,5200828282828210,GB,FedEx,in_transit
NW-2026-03-D116,2026-03-29,Customer-9373,215.84,disputed,visa,79.31.253.192,FRAUD-SCORE-0.584,5200828282828210,AU,USPS,delivered
NW-2026-03-A119,2026-03-28,Customer-8217,143.53,disputed,amex,130.170.45.210,FRAUD-SCORE-0.291,5200828282828210,CA,FedEx,delivered
NW-2026-03-D350,2026-03-13,Customer-9701,265.28,refunded,paypal,157.224.83.152,FRAUD-SCORE-0.373,4111111111111111,CA,FedEx,lost
NW-2026-03-K701,2026-03-10,Customer-1129,254.64,cancelled,mastercard,115.219.173.31,FRAUD-SCORE-0.344,5200828282828210,DE,FedEx,returned
NW-2026-03-D660,2026-03-17,Customer-6571,412.50,refunded,mastercard,196.93.227.98,FRAUD-SCORE-0.584,4000000000000000,GB,DHL,returned
NW-2026-03-H346,2026-03-15,Customer-1890,483.49,refunded,paypal,245.101.228.132,FRAUD-SCORE-0.391,4111111111111111,CA,UPS,delivered
NW-2026-03-B157,2026-03-19,Customer-4589,239.59,cancelled,visa,207.186.49.213,FRAUD-SCORE-0.689,4000000000000000,US,DHL,in_transit
NW-2026-03-A495,2026-03-24,Customer-3888,202.88,cancelled,visa,35.38.161.124,FRAUD-SCORE-0.328,5200828282828210,US,UPS,returned
NW-2026-03-I513,2026-03-28,Customer-8996,140.52,completed,mastercard,210.153.101.175,FRAUD-SCORE-0.837,4111111111111111,GB,FedEx,delivered
NW-2026-03-C209,2026-03-12,Customer-4496,264.25,disputed,paypal,151.232.247.195,FRAUD-SCORE-0.889,4111111111111111,US,USPS,in_transit
NW-2026-03-A341,2026-03-24,Customer-6670,136.31,cancelled,visa,144.46.163.185,FRAUD-SCORE-0.126,4000000000000000,US,USPS,delivered
NW-2026-03-B160,2026-03-16,Customer-8600,487.99,completed,amex,12.177.206.141,FRAUD-SCORE-0.585,4111111111111111,DE,DHL,returned
NW-2026-03-A697,2026-03-20,Customer-8334,249.73,cancelled,amex,142.128.207.143,FRAUD-SCORE-0.370,4111111111111111,AU,UPS,returned
NW-2026-03-K687,2026-03-10,Customer-5719,236.83,disputed,amex,195.219.10.94,FRAUD-SCORE-0.602,4111111111111111,US,UPS,returned
NW-2026-03-H214,2026-03-18,Customer-9888,300.47,cancelled,amex,12.99.68.17,FRAUD-SCORE-0.652,5200828282828210,DE,UPS,in_transit
NW-2026-03-H997,2026-03-06,Customer-9589,75.49,completed,amex,94.242.89.3,FRAUD-SCORE-0.241,4111111111111111,US,DHL,delivered
NW-2026-03-K498,2026-03-28,Customer-3510,428.44,cancelled,amex,106.70.174.221,FRAUD-SCORE-0.377,4000000000000000,GB,USPS,lost
NW-2026-03-A413,2026-03-09,Customer-9406,417.38,cancelled,amex,23.249.112.185,FRAUD-SCORE-0.727,5200828282828210,US,USPS,lost
NW-2026-03-K871,2026-03-26,Customer-4080,441.25,cancelled,amex,45.6.66.34,FRAUD-SCORE-0.879,4000000000000000,AU,USPS,lost
NW-2026-03-B650,2026-03-13,Customer-8599,405.12,refunded,visa,50.113.63.154,FRAUD-SCORE-0.193,5200828282828210,AU,UPS,in_transit
NW-2026-03-D686,2026-03-19,Customer-6237,199.10,cancelled,amex,188.211.50.115,FRAUD-SCORE-0.892,4111111111111111,CA,UPS,delivered
NW-2026-03-D273,2026-03-07,Customer-7815,390.94,refunded,amex,53.18.101.141,FRAUD-SCORE-0.473,4000000000000000,CA,USPS,in_transit
NW-2026-03-A905,2026-03-25,Customer-4081,167.93,completed,mastercard,114.103.212.124,FRAUD-SCORE-0.824,4111111111111111,CA,UPS,delivered
NW-2026-03-B540,2026-03-05,Customer-8027,494.96,disputed,mastercard,45.189.156.117,FRAUD-SCORE-0.831,4111111111111111,GB,UPS,lost
NW-2026-03-F901,2026-03-07,Customer-7884,344.11,disputed,visa,193.148.169.89,FRAUD-SCORE-0.570,4111111111111111,DE,UPS,in_transit
NW-2026-03-D976,2026-03-28,Customer-7615,48.58,refunded,amex,184.37.157.82,FRAUD-SCORE-0.700,4111111111111111,AU,USPS,lost
NW-2026-03-K979,2026-03-03,Customer-4959,484.21,cancelled,paypal,226.204.143.251,FRAUD-SCORE-0.550,4000000000000000,AU,DHL,lost
NW-2026-03-B902,2026-03-19,Customer-3409,104.73,disputed,mastercard,155.115.57.21,FRAUD-SCORE-0.765,4111111111111111,GB,DHL,in_transit
NW-2026-03-E904,2026-03-17,Customer-1312,213.65,refunded,amex,215.54.57.217,FRAUD-SCORE-0.878,4000000000000000,GB,DHL,returned
NW-2026-03-C358,2026-03-19,Customer-3178,90.97,refunded,visa,34.168.47.8,FRAUD-SCORE-0.179,4000000000000000,AU,UPS,in_transit
NW-2026-03-B521,2026-03-03,Customer-5587,343.68,disputed,visa,185.149.82.213,FRAUD-SCORE-0.126,4000000000000000,AU,FedEx,lost
NW-2026-03-H308,2026-03-09,Customer-1239,310.31,disputed,paypal,177.57.10.39,FRAUD-SCORE-0.573,4111111111111111,DE,UPS,returned
NW-2026-03-E459,2026-03-25,Customer-8982,440.84,cancelled,amex,79.234.143.180,FRAUD-SCORE-0.895,5200828282828210,DE,FedEx,delivered
NW-2026-03-G214,2026-03-15,Customer-6401,37.57,refunded,mastercard,32.176.217.192,FRAUD-SCORE-0.519,4111111111111111,CA,FedEx,lost
NW-2026-03-F485,2026-03-16,Customer-2245,295.06,cancelled,amex,212.2.77.180,FRAUD-SCORE-0.760,5200828282828210,CA,UPS,in_transit
NW-2026-03-G423,2026-03-02,Customer-6015,123.32,refunded,mastercard,209.113.33.128,FRAUD-SCORE-0.100,5200828282828210,DE,FedEx,returned
NW-2026-03-H154,2026-03-06,Customer-6319,149.65,disputed,visa,227.211.46.148,FRAUD-SCORE-0.321,4000000000000000,CA,USPS,returned
NW-2026-03-E246,2026-03-02,Customer-8441,230.13,refunded,mastercard,143.116.227.165,FRAUD-SCORE-0.701,4000000000000000,US,DHL,lost
NW-2026-03-G869,2026-03-20,Customer-2674,90.58,disputed,amex,222.14.165.44,FRAUD-SCORE-0.226,4000000000000000,GB,DHL,delivered
NW-2026-03-H150,2026-03-27,Customer-2190,315.95,completed,visa,179.207.26.169,FRAUD-SCORE-0.716,4111111111111111,AU,USPS,delivered
NW-2026-03-A369,2026-03-21,Customer-6032,486.94,cancelled,visa,27.5.62.24,FRAUD-SCORE-0.874,4111111111111111,AU,USPS,lost
NW-2026-03-B553,2026-03-11,Customer-5121,472.81,refunded,mastercard,198.174.91.72,FRAUD-SCORE-0.462,5200828282828210,AU,UPS,returned
NW-2026-03-A776,2026-03-27,Customer-3709,290.27,refunded,amex,251.88.174.227,FRAUD-SCORE-0.573,4000000000000000,GB,DHL,delivered
NW-2026-03-K295,2026-03-14,Customer-4327,230.25,cancelled,visa,20.107.27.245,FRAUD-SCORE-0.822,4000000000000000,US,FedEx,delivered
NW-2026-03-B448,2026-03-29,Customer-9272,471.01,cancelled,amex,109.171.17.26,FRAUD-SCORE-0.158,4111111111111111,CA,USPS,returned
NW-2026-03-H459,2026-03-21,Customer-9800,141.13,refunded,paypal,188.120.155.13,FRAUD-SCORE-0.838,5200828282828210,DE,USPS,in_transit
NW-2026-03-A143,2026-03-11,Customer-6553,200.16,completed,visa,164.18.142.42,FRAUD-SCORE-0.870,4000000000000000,AU,UPS,delivered
NW-2026-03-A126,2026-03-21,Customer-5292,376.81,disputed,paypal,211.147.105.90,FRAUD-SCORE-0.278,5200828282828210,AU,FedEx,delivered
NW-2026-03-C270,2026-03-27,Customer-4394,376.75,disputed,amex,96.73.45.78,FRAUD-SCORE-0.232,4111111111111111,DE,USPS,returned
NW-2026-03-C894,2026-03-27,Customer-2294,335.14,refunded,visa,206.74.145.71,FRAUD-SCORE-0.522,4000000000000000,AU,UPS,lost
NW-2026-03-G440,2026-03-13,Customer-7295,331.88,disputed,visa,238.161.112.48,FRAUD-SCORE-0.143,4111111111111111,US,FedEx,lost
NW-2026-03-I185,2026-03-20,Customer-5255,373.11,completed,visa,190.136.44.159,FRAUD-SCORE-0.588,4111111111111111,DE,DHL,delivered
NW-2026-03-J723,2026-03-08,Customer-1413,116.03,refunded,paypal,207.236.66.108,FRAUD-SCORE-0.185,5200828282828210,CA,DHL,returned
NW-2026-03-H217,2026-03-08,Customer-5841,151.63,cancelled,amex,100.124.246.173,FRAUD-SCORE-0.121,5200828282828210,US,UPS,in_transit
NW-2026-03-G658,2026-03-13,Customer-4969,47.60,disputed,visa,138.137.139.150,FRAUD-SCORE-0.730,4111111111111111,CA,FedEx,in_transit
NW-2026-03-F214,2026-03-28,Customer-8368,246.41,disputed,amex,220.27.2.179,FRAUD-SCORE-0.547,5200828282828210,CA,DHL,returned
NW-2026-03-H717,2026-03-15,Customer-3138,458.90,cancelled,mastercard,184.229.10.178,FRAUD-SCORE-0.264,4111111111111111,US,DHL,lost
NW-2026-03-B827,2026-03-30,Customer-1938,247.31,cancelled,mastercard,240.48.75.22,FRAUD-SCORE-0.784,4111111111111111,AU,USPS,in_transit
NW-2026-03-G129,2026-03-07,Customer-2470,125.00,completed,amex,161.84.170.161,FRAUD-SCORE-0.469,4000000000000000,US,FedEx,in_transit
NW-2026-03-I891,2026-03-10,Customer-6413,419.34,refunded,amex,191.11.190.11,FRAUD-SCORE-0.866,4111111111111111,GB,DHL,in_transit
NW-2026-03-E480,2026-03-26,Customer-9922,62.39,cancelled,paypal,216.137.22.47,FRAUD-SCORE-0.561,5200828282828210,US,UPS,returned
NW-2026-03-E239,2026-03-23,Customer-9172,327.31,completed,visa,231.14.66.92,FRAUD-SCORE-0.200,4111111111111111,GB,UPS,returned
NW-2026-03-I548,2026-03-12,Customer-3886,448.23,completed,amex,94.167.27.206,FRAUD-SCORE-0.367,5200828282828210,GB,USPS,lost
NW-2026-03-F860,2026-03-02,Customer-5459,392.24,completed,mastercard,77.192.6.231,FRAUD-SCORE-0.515,5200828282828210,CA,DHL,delivered
NW-2026-03-C148,2026-03-08,Customer-5882,241.13,refunded,paypal,222.164.236.98,FRAUD-SCORE-0.473,5200828282828210,GB,USPS,delivered
NW-2026-03-J594,2026-03-22,Customer-4868,390.15,completed,visa,16.138.158.88,FRAUD-SCORE-0.814,4111111111111111,CA,FedEx,delivered
NW-2026-03-B408,2026-03-26,Customer-6021,448.76,cancelled,paypal,129.125.211.47,FRAUD-SCORE-0.831,5200828282828210,GB,FedEx,in_transit
NW-2026-03-A600,2026-03-28,Customer-8294,487.34,refunded,visa,4.213.101.208,FRAUD-SCORE-0.535,4111111111111111,GB,FedEx,returned
NW-2026-03-F611,2026-03-24,Customer-3004,354.31,cancelled,visa,147.68.54.244,FRAUD-SCORE-0.510,5200828282828210,DE,USPS,lost
NW-2026-03-A431,2026-03-03,Customer-1924,222.02,cancelled,paypal,45.57.239.205,FRAUD-SCORE-0.755,5200828282828210,US,FedEx,delivered
NW-2026-03-A485,2026-03-08,Customer-9230,410.57,refunded,visa,214.175.94.198,FRAUD-SCORE-0.124,4111111111111111,GB,USPS,in_transit
NW-2026-03-I869,2026-03-03,Customer-7084,326.35,cancelled,mastercard,18.213.180.60,FRAUD-SCORE-0.148,4000000000000000,CA,USPS,delivered
NW-2026-03-F982,2026-03-13,Customer-5824,156.67,disputed,amex,54.120.239.163,FRAUD-SCORE-0.684,4111111111111111,CA,FedEx,in_transit
NW-2026-03-K288,2026-03-17,Customer-8764,479.74,disputed,visa,244.125.208.127,FRAUD-SCORE-0.146,5200828282828210,AU,FedEx,lost
NW-2026-03-I391,2026-03-14,Customer-4180,473.90,cancelled,visa,55.13.85.208,FRAUD-SCORE-0.538,4111111111111111,DE,DHL,returned
NW-2026-03-D409,2026-03-17,Customer-7806,277.92,completed,visa,35.112.186.227,FRAUD-SCORE-0.314,4000000000000000,GB,USPS,in_transit
NW-2026-03-H669,2026-03-27,Customer-1616,55.81,completed,amex,129.227.105.148,FRAUD-SCORE-0.148,4111111111111111,CA,USPS,returned
NW-2026-03-J988,2026-03-31,Customer-3358,140.68,cancelled,visa,154.102.218.123,FRAUD-SCORE-0.453,4000000000000000,GB,FedEx,in_transit
NW-2026-03-A333,2026-03-14,Customer-7857,321.19,disputed,amex,122.96.247.109,FRAUD-SCORE-0.568,4000000000000000,CA,UPS,lost
NW-2026-03-F181,2026-03-30,Customer-6809,190.45,disputed,amex,171.128.38.206,FRAUD-SCORE-0.436,4111111111111111,DE,UPS,delivered
NW-2026-03-J134,2026-03-29,Customer-3577,279.74,cancelled,mastercard,70.71.144.159,FRAUD-SCORE-0.570,4000000000000000,US,USPS,in_transit
NW-2026-03-G422,2026-03-04,Customer-7304,453.75,refunded,visa,211.180.156.26,FRAUD-SCORE-0.538,4111111111111111,AU,USPS,returned
NW-2026-03-K829,2026-03-08,Customer-6045,320.67,completed,amex,251.73.210.187,FRAUD-SCORE-0.461,5200828282828210,AU,UPS,delivered
NW-2026-03-I479,2026-03-18,Customer-3092,164.78,disputed,paypal,20.202.171.205,FRAUD-SCORE-0.321,5200828282828210,AU,USPS,delivered
NW-2026-03-F478,2026-03-19,Customer-2134,187.42,cancelled,visa,188.45.180.172,FRAUD-SCORE-0.130,4000000000000000,AU,DHL,lost
NW-2026-03-D915,2026-03-09,Customer-1622,30.31,completed,amex,133.97.104.38,FRAUD-SCORE-0.851,5200828282828210,GB,FedEx,delivered
NW-2026-03-K269,2026-03-27,Customer-3979,257.77,disputed,visa,204.99.94.47,FRAUD-SCORE-0.360,4111111111111111,US,DHL,in_transit
NW-2026-03-J246,2026-03-23,Customer-9423,141.26,cancelled,paypal,173.54.181.54,FRAUD-SCORE-0.140,4111111111111111,GB,DHL,delivered
NW-2026-03-G557,2026-03-27,Customer-8591,260.96,completed,paypal,81.87.74.137,FRAUD-SCORE-0.176,4111111111111111,CA,DHL,delivered
NW-2026-03-B552,2026-03-12,Customer-9369,310.31,cancelled,amex,53.150.217.156,FRAUD-SCORE-0.770,5200828282828210,DE,DHL,in_transit
NW-2026-03-F923,2026-03-08,Customer-2593,66.61,refunded,visa,237.17.243.139,FRAUD-SCORE-0.362,5200828282828210,GB,USPS,delivered
NW-2026-03-C384,2026-03-16,Customer-5929,54.80,completed,amex,84.4.193.130,FRAUD-SCORE-0.111,4111111111111111,CA,DHL,lost
NW-2026-03-K860,2026-03-17,Customer-9313,88.81,disputed,paypal,66.26.179.87,FRAUD-SCORE-0.124,4111111111111111,GB,FedEx,delivered
NW-2026-03-G256,2026-03-10,Customer-4868,294.84,completed,mastercard,102.102.57.198,FRAUD-SCORE-0.615,5200828282828210,DE,UPS,returned
NW-2026-03-K723,2026-03-07,Customer-4461,30.34,completed,visa,185.106.38.123,FRAUD-SCORE-0.407,5200828282828210,DE,UPS,delivered
NW-2026-03-G412,2026-03-26,Customer-8102,142.74,cancelled,mastercard,32.131.169.206,FRAUD-SCORE-0.407,4111111111111111,US,UPS,returned
NW-2026-03-A953,2026-03-22,Customer-3679,320.58,cancelled,mastercard,106.118.95.172,FRAUD-SCORE-0.313,5200828282828210,US,DHL,lost
NW-2026-03-E415,2026-03-27,Customer-1911,114.11,disputed,mastercard,73.28.216.57,FRAUD-SCORE-0.406,5200828282828210,DE,UPS,delivered
NW-2026-03-F555,2026-03-06,Customer-6211,406.52,disputed,visa,72.119.170.137,FRAUD-SCORE-0.582,5200828282828210,US,FedEx,delivered
NW-2026-03-E680,2026-03-30,Customer-4033,172.03,cancelled,visa,222.54.44.110,FRAUD-SCORE-0.811,4000000000000000,AU,USPS,in_transit
NW-2026-03-B285,2026-03-28,Customer-2581,486.97,completed,amex,122.132.147.35,FRAUD-SCORE-0.484,4111111111111111,US,UPS,delivered
NW-2026-03-H105,2026-03-12,Customer-7243,439.74,cancelled,paypal,157.24.222.3,FRAUD-SCORE-0.725,4111111111111111,CA,DHL,lost
NW-2026-03-G948,2026-03-02,Customer-2482,135.10,cancelled,amex,240.89.202.191,FRAUD-SCORE-0.898,5200828282828210,CA,UPS,lost
NW-2026-03-I709,2026-03-28,Customer-7800,90.63,completed,visa,125.223.239.119,FRAUD-SCORE-0.331,4111111111111111,DE,USPS,lost
NW-2026-03-F238,2026-03-23,Customer-9082,427.47,cancelled,visa,222.227.195.125,FRAUD-SCORE-0.749,5200828282828210,DE,USPS,delivered
NW-2026-03-E507,2026-03-29,Customer-8284,456.82,completed,paypal,91.193.134.232,FRAUD-SCORE-0.455,4111111111111111,CA,UPS,delivered
NW-2026-03-K391,2026-03-31,Customer-4739,392.26,cancelled,amex,109.65.210.128,FRAUD-SCORE-0.347,5200828282828210,DE,FedEx,in_transit
NW-2026-03-E678,2026-03-26,Customer-6889,216.61,cancelled,visa,68.162.193.170,FRAUD-SCORE-0.555,4111111111111111,DE,DHL,in_transit
NW-2026-03-E757,2026-03-17,Customer-9889,82.65,refunded,paypal,216.206.180.136,FRAUD-SCORE-0.534,5200828282828210,CA,DHL,returned
NW-2026-03-E175,2026-03-07,Customer-1497,309.14,completed,visa,53.124.44.1,FRAUD-SCORE-0.795,5200828282828210,CA,DHL,lost
NW-2026-03-F575,2026-03-29,Customer-1689,125.80,completed,paypal,203.72.146.90,FRAUD-SCORE-0.164,4111111111111111,CA,DHL,lost
NW-2026-03-G640,2026-03-29,Customer-2117,162.16,completed,mastercard,72.240.161.150,FRAUD-SCORE-0.415,4000000000000000,DE,DHL,delivered
NW-2026-03-H496,2026-03-21,Customer-7495,354.43,refunded,paypal,245.44.108.0,FRAUD-SCORE-0.646,4000000000000000,CA,UPS,delivered
NW-2026-03-C512,2026-03-14,Customer-2694,44.53,completed,paypal,193.140.195.20,FRAUD-SCORE-0.843,5200828282828210,CA,DHL,returned
NW-2026-03-C473,2026-03-19,Customer-4422,91.47,cancelled,paypal,36.146.39.169,FRAUD-SCORE-0.136,4111111111111111,GB,DHL,returned
NW-2026-03-F654,2026-03-08,Customer-9815,471.85,refunded,paypal,158.68.130.118,FRAUD-SCORE-0.349,4000000000000000,CA,UPS,in_transit
NW-2026-03-B745,2026-03-09,Customer-1785,379.38,disputed,amex,27.76.108.40,FRAUD-SCORE-0.642,5200828282828210,DE,USPS,in_transit
NW-2026-03-D387,2026-03-23,Customer-5773,311.64,disputed,visa,81.51.215.35,FRAUD-SCORE-0.509,4111111111111111,DE,UPS,delivered
NW-2026-03-B431,2026-03-08,Customer-1608,177.69,refunded,paypal,154.81.136.66,FRAUD-SCORE-0.781,4111111111111111,CA,USPS,delivered
NW-2026-03-I572,2026-03-04,Customer-9470,225.07,completed,amex,56.35.114.34,FRAUD-SCORE-0.414,4000000000000000,US,DHL,lost
NW-2026-03-H468,2026-03-26,Customer-6569,454.04,refunded,amex,237.183.219.205,FRAUD-SCORE-0.319,4111111111111111,CA,FedEx,in_transit
NW-2026-03-C588,2026-03-28,Customer-6006,94.37,cancelled,visa,5.62.69.97,FRAUD-SCORE-0.700,5200828282828210,CA,FedEx,lost
NW-2026-03-I828,2026-03-02,Customer-7074,483.66,disputed,paypal,226.148.78.84,FRAUD-SCORE-0.436,4111111111111111,US,FedEx,delivered
NW-2026-03-D977,2026-03-26,Customer-6554,392.21,cancelled,visa,58.231.201.46,FRAUD-SCORE-0.434,5200828282828210,CA,FedEx,returned
NW-2026-03-A944,2026-03-28,Customer-8379,465.18,disputed,visa,182.232.83.60,FRAUD-SCORE-0.570,4000000000000000,GB,FedEx,in_transit
