order_id,order_date,customer_name,amount_usd,status,payment_method,customer_ip,fraud_score_at_purchase,card_bin_masked,billing_country,carrier,delivery_status
NW-2026-04-H388,2026-04-06,Customer-6462,53.47,refunded,visa,89.126.156.202,FRAUD-SCORE-0.240,4111111111111111,GB,FedEx,lost
NW-2026-04-K737,2026-04-08,Customer-6353,125.16,disputed,amex,91.210.188.140,FRAUD-SCORE-0.277,5200828282828210,CA,DHL,returned
NW-2026-04-G246,2026-04-08,Customer-6728,442.90,disputed,paypal,70.67.189.136,FRAUD-SCORE-0.289,4111111111111111,DE,FedEx,lost
NW-2026-04-H283,2026-04-06,Customer-3161,371.92,refunded,paypal,72.76.184.123,FRAUD-SCORE-0.186,4000000000000000,US,DHL,in_transit
NW-2026-04-B740,2026-04-18,Customer-6428,476.75,completed,visa,159.224.178.248,FRAUD-SCORE-0.864,4111111111111111,AU,DHL,in_transit
NW-2026-04-C496,2026-04-08,Customer-5468,465.54,refunded,visa,149.250.21.240,FRAUD-SCORE-0.620,4111111111111111,US,USPS,returned
NW-2026-04-H922,2026-04-18,Customer-6559,242.11,disputed,paypal,139.21.137.98,FRAUD-SCORE-0.475,5200828282828210,GB,USPS,returned
NW-2026-04-G410,2026-04-18,Customer-6360,460.62,refunded,amex,151.99.163.249,FRAUD-SCORE-0.870,4000000000000000,GB,UPS,delivered
NW-2026-04-G720,2026-04-11,Customer-9783,263.23,completed,paypal,65.231.3.219,FRAUD-SCORE-0.238,4000000000000000,US,DHL,returned
NW-2026-04-I752,2026-04-07,Customer-8080,440.09,disputed,amex,169.74.63.63,FRAUD-SCORE-0.251,4000000000000000,DE,USPS,lost
NW-2026-04-D649,2026-04-10,Customer-9263,335.56,completed,paypal,110.198.207.5,FRAUD-SCORE-0.890,5200828282828210,CA,UPS,in_transit
NW-2026-04-H188,2026-04-23,Customer-4437,441.25,disputed,paypal,135.149.100.38,FRAUD-SCORE-0.348,4000000000000000,US,USPS,returned
NW-2026-04-A762,2026-04-15,Customer-2610,126.35,completed,mastercard,195.137.116.78,FRAUD-SCORE-0.204,4000000000000000,CA,DHL,delivered
NW-2026-04-J528,2026-04-13,Customer-7057,363.44,refunded,mastercard,41.72.5.154,FRAUD-SCORE-0.178,4000000000000000,CA,UPS,returned
NW-2026-04-J743,2026-04-22,Customer-8842,411.68,refunded,visa,134.234.206.254,FRAUD-SCORE-0.709,4000000000000000,AU,UPS,lost
NW-2026-04-J836,2026-04-12,Customer-1163,31.77,disputed,visa,36.131.68.97,FRAUD-SCORE-0.431,4111111111111111,CA,UPS,lost
NW-2026-04-B490,2026-04-13,Customer-6619,223.85,disputed,visa,82.249.134.167,FRAUD-SCORE-0.372,5200828282828210,DE,FedEx,in_transit
NW-2026-04-B193,2026-04-01,Customer-6468,318.70,refunded,mastercard,176.78.38.124,FRAUD-SCORE-0.669,5200828282828210,GB,USPS,lost
NW-2026-04-H841,2026-04-06,Customer-7780,60.47,disputed,amex,189.167.187.102,FRAUD-SCORE-0.166,4111111111111111,US,DHL,lost
NW-2026-04-K746,2026-04-08,Customer-9361,238.98,refunded,visa,109.43.123.48,FRAUD-SCORE-0.567,4111111111111111,CA,USPS,delivered
NW-2026-04-D991,2026-04-13,Customer-5333,213.39,completed,amex,171.32.4.202,FRAUD-SCORE-0.865,5200828282828210,US,UPS,in_transit
NW-2026-04-H751,2026-04-03,Customer-5538,282.38,refunded,mastercard,54.75.139.179,FRAUD-SCORE-0.530,4000000000000000,DE,UPS,delivered
NW-2026-04-C998,2026-04-13,Customer-7227,225.49,completed,mastercard,218.197.209.226,FRAUD-SCORE-0.795,4111111111111111,DE,UPS,in_transit
NW-2026-04-A618,2026-04-10,Customer-3065,448.53,refunded,paypal,28.94.56.97,FRAUD-SCORE-0.136,5200828282828210,CA,UPS,returned
NW-2026-04-B882,2026-04-17,Customer-1416,132.79,refunded,visa,19.233.82.210,FRAUD-SCORE-0.181,4000000000000000,GB,DHL,lost
NW-2026-04-F958,2026-04-08,Customer-6670,286.41,completed,paypal,98.241.81.159,FRAUD-SCORE-0.752,5200828282828210,US,UPS,lost
NW-2026-04-A879,2026-04-18,Customer-2294,199.79,refunded,visa,252.144.181.60,FRAUD-SCORE-0.515,4000000000000000,GB,FedEx,lost
NW-2026-04-A969,2026-04-15,Customer-7918,252.00,disputed,visa,30.1.205.188,FRAUD-SCORE-0.736,5200828282828210,US,UPS,in_transit
NW-2026-04-B524,2026-04-16,Customer-1536,94.16,refunded,paypal,110.119.148.135,FRAUD-SCORE-0.605,4111111111111111,DE,DHL,lost
NW-2026-04-C921,2026-04-04,Customer-4642,46.40,refunded,mastercard,194.117.242.58,FRAUD-SCORE-0.613,4111111111111111,AU,UPS,delivered
NW-2026-04-F768,2026-04-17,Customer-6338,258.03,disputed,paypal,143.212.202.170,FRAUD-SCORE-0.518,4000000000000000,DE,FedEx,returned
NW-2026-04-G644,2026-04-11,Customer-5788,310.29,disputed,amex,112.72.44.154,FRAUD-SCORE-0.829,4111111111111111,GB,USPS,lost
NW-2026-04-D903,2026-04-03,Customer-4751,438.61,completed,mastercard,116.237.3.249,FRAUD-SCORE-0.119,5200828282828210,US,USPS,lost
NW-2026-04-K700,2026-04-05,Customer-3599,310.68,completed,visa,74.59.117.40,FRAUD-SCORE-0.289,5200828282828210,CA,DHL,in_transit
NW-2026-04-H936,2026-04-18,Customer-1330,340.49,disputed,mastercard,58.185.201.22,FRAUD-SCORE-0.482,4111111111111111,US,USPS,returned
NW-2026-04-K477,2026-04-17,Customer-5610,281.67,completed,mastercard,159.65.150.120,FRAUD-SCORE-0.505,4111111111111111,AU,DHL,delivered
NW-2026-04-F712,2026-04-12,Customer-7546,58.71,refunded,mastercard,12.232.225.180,FRAUD-SCORE-0.760,5200828282828210,GB,USPS,returned
NW-2026-04-F671,2026-04-05,Customer-1761,186.96,refunded,visa,166.165.216.90,FRAUD-SCORE-0.485,4000000000000000,CA,UPS,lost
NW-2026-04-K848,2026-04-05,Customer-2660,60.85,disputed,paypal,75.230.52.187,FRAUD-SCORE-0.367,4111111111111111,CA,DHL,lost
NW-2026-04-J196,2026-04-17,Customer-7057,426.03,completed,paypal,124.39.247.145,FRAUD-SCORE-0.382,4111111111111111,DE,DHL,in_transit
NW-2026-04-H237,2026-04-18,Customer-3622,407.27,refunded,visa,248.86.167.153,FRAUD-SCORE-0.106,4000000000000000,AU,USPS,in_transit
NW-2026-04-C736,2026-04-07,Customer-9848,407.02,refunded,amex,134.69.20.93,FRAUD-SCORE-0.766,4111111111111111,DE,FedEx,returned
NW-2026-04-H955,2026-04-09,Customer-2449,279.10,refunded,mastercard,168.55.79.1,FRAUD-SCORE-0.753,4111111111111111,GB,UPS,returned
NW-2026-04-A136,2026-04-09,Customer-7791,196.55,refunded,visa,87.68.229.98,FRAUD-SCORE-0.630,4000000000000000,GB,USPS,in_transit
NW-2026-04-F945,2026-04-07,Customer-7500,443.07,refunded,visa,29.6.177.252,FRAUD-SCORE-0.587,5200828282828210,GB,FedEx,lost
NW-2026-04-A752,2026-04-13,Customer-4353,91.43,completed,paypal,21.209.255.114,FRAUD-SCORE-0.798,5200828282828210,CA,USPS,delivered
NW-2026-04-K691,2026-04-19,Customer-1275,152.62,disputed,visa,146.150.155.5,FRAUD-SCORE-0.215,4111111111111111,CA,FedEx,returned
NW-2026-04-K810,2026-04-19,Customer-5373,54.22,refunded,visa,77.234.114.211,FRAUD-SCORE-0.405,4000000000000000,AU,FedEx,in_transit
NW-2026-04-K194,2026-04-03,Customer-7051,145.01,completed,paypal,23.127.194.172,FRAUD-SCORE-0.716,5200828282828210,DE,DHL,returned
NW-2026-04-J125,2026-04-08,Customer-5724,229.07,disputed,amex,42.174.13.90,FRAUD-SCORE-0.725,4000000000000000,AU,UPS,in_transit
NW-2026-04-D705,2026-04-07,Customer-2405,456.06,completed,paypal,84.125.37.114,FRAUD-SCORE-0.786,4000000000000000,GB,DHL,delivered
NW-2026-04-C968,2026-04-04,Customer-7047,375.43,disputed,visa,236.8.157.73,FRAUD-SCORE-0.766,4111111111111111,AU,USPS,delivered
NW-2026-04-H634,2026-04-07,Customer-5066,98.01,completed,amex,220.154.143.145,FRAUD-SCORE-0.521,4111111111111111,DE,DHL,lost
NW-2026-04-B350,2026-04-18,Customer-4365,43.20,disputed,visa,57.237.241.10,FRAUD-SCORE-0.226,4111111111111111,GB,FedEx,delivered
NW-2026-04-F330,2026-04-04,Customer-7748,370.12,refunded,paypal,172.130.135.221,FRAUD-SCORE-0.189,5200828282828210,GB,UPS,in_transit
NW-2026-04-F369,2026-04-14,Customer-7074,152.86,disputed,paypal,169.184.10.215,FRAUD-SCORE-0.262,5200828282828210,DE,FedEx,in_transit
NW-2026-04-A701,2026-04-10,Customer-9564,374.13,disputed,paypal,148.92.186.223,FRAUD-SCORE-0.730,5200828282828210,US,FedEx,delivered
NW-2026-04-A305,2026-04-01,Customer-6987,97.53,disputed,amex,223.237.180.72,FRAUD-SCORE-0.383,4111111111111111,DE,UPS,delivered
NW-2026-04-D344,2026-04-09,Customer-8406,482.81,completed,amex,135.30.96.74,FRAUD-SCORE-0.491,5200828282828210,AU,USPS,delivered
NW-2026-04-G852,2026-04-01,Customer-5994,297.11,completed,amex,212.108.40.88,FRAUD-SCORE-0.281,5200828282828210,AU,UPS,in_transit
NW-2026-04-K825,2026-04-09,Customer-6867,244.84,refunded,paypal,1.120.255.214,FRAUD-SCORE-0.118,5200828282828210,US,USPS,delivered
NW-2026-04-D132,2026-04-07,Customer-1211,148.09,refunded,amex,12.253.137.240,FRAUD-SCORE-0.799,4111111111111111,US,DHL,lost
NW-2026-04-I265,2026-04-16,Customer-8332,471.59,completed,amex,71.229.114.147,FRAUD-SCORE-0.417,4111111111111111,AU,DHL,returned
NW-2026-04-C442,2026-04-10,Customer-1307,480.52,completed,paypal,139.104.172.47,FRAUD-SCORE-0.444,4111111111111111,DE,FedEx,delivered
NW-2026-04-C996,2026-04-06,Customer-2145,282.81,completed,paypal,112.45.120.109,FRAUD-SCORE-0.770,4111111111111111,AU,UPS,lost
NW-2026-04-G901,2026-04-13,Customer-6823,372.65,completed,amex,208.16.189.12,FRAUD-SCORE-0.621,4111111111111111,GB,DHL,in_transit
NW-2026-04-G833,2026-04-23,Customer-2266,487.01,disputed,visa,22.215.61.130,FRAUD-SCORE-0.853,4111111111111111,US,UPS,delivered
NW-2026-04-D464,2026-04-18,Customer-5008,215.08,refunded,paypal,32.88.247.93,FRAUD-SCORE-0.754,4000000000000000,CA,UPS,in_transit
NW-2026-04-C250,2026-04-09,Customer-2803,225.25,refunded,mastercard,84.25.93.157,FRAUD-SCORE-0.190,4000000000000000,US,USPS,lost
NW-2026-04-G179,2026-04-04,Customer-9870,484.08,completed,paypal,3.102.86.251,FRAUD-SCORE-0.870,4000000000000000,GB,UPS,in_transit
NW-2026-04-J596,2026-04-19,Customer-4909,461.58,disputed,mastercard,114.172.91.180,FRAUD-SCORE-0.451,4000000000000000,US,USPS,delivered
NW-2026-04-D755,2026-04-19,Customer-7353,235.50,refunded,paypal,158.172.188.213,FRAUD-SCORE-0.486,5200828282828210,CA,UPS,delivered
NW-2026-04-F791,2026-04-13,Customer-1246,87.43,completed,amex,74.187.20.126,FRAUD-SCORE-0.807,5200828282828210,GB,DHL,lost
NW-2026-04-K760,2026-04-18,Customer-3177,211.94,refunded,mastercard,129.254.210.111,FRAUD-SCORE-0.485,5200828282828210,GB,USPS,delivered
NW-2026-04-J943,2026-04-12,Customer-8431,86.41,completed,visa,69.53.139.188,FRAUD-SCORE-0.410,4000000000000000,US,DHL,delivered
NW-2026-04-I574,2026-04-16,Customer-4592,373.30,disputed,amex,186.49.176.76,FRAUD-SCORE-0.361,4000000000000000,CA,UPS,delivered
NW-2026-04-I783,2026-04-20,Customer-1151,270.32,disputed,visa,94.94.150.232,FRAUD-SCORE-0.835,4111111111111111,CA,USPS,in_transit
NW-2026-04-B415,2026-04-06,Customer-4097,361.62,refunded,amex,222.26.37.112,FRAUD-SCORE-0.577,5200828282828210,CA,DHL,lost
NW-2026-04-C245,2026-04-18,Customer-1754,45.32,completed,amex,167.22.69.201,FRAUD-SCORE-0.319,4111111111111111,CA,FedEx,lost
NW-2026-04-F247,2026-04-15,Customer-6042,295.74,completed,mastercard,27.211.159.54,FRAUD-SCORE-0.146,5200828282828210,DE,DHL,returned
NW-2026-04-C666,2026-04-01,Customer-3287,269.64,refunded,amex,87.138.92.108,FRAUD-SCORE-0.430,4111111111111111,US,DHL,in_transit
NW-2026-04-G386,2026-04-06,Customer-6824,100.47,completed,amex,150.100.139.204,FRAUD-SCORE-0.514,4111111111111111,CA,DHL,returned
NW-2026-04-E818,2026-04-16,Customer-3067,54.31,completed,mastercard,120.21.0.175,FRAUD-SCORE-0.106,4111111111111111,CA,FedEx,in_transit
NW-2026-04-E422,2026-04-04,Customer-2232,469.44,completed,mastercard,5.147.37.246,FRAUD-SCORE-0.435,5200828282828210,GB,USPS,lost
NW-2026-04-B566,2026-04-18,Customer-1960,490.45,disputed,visa,71.211.205.98,FRAUD-SCORE-0.156,4000000000000000,US,FedEx,lost
NW-2026-04-B340,2026-04-12,Customer-4658,432.07,completed,paypal,239.211.6.187,FRAUD-SCORE-0.692,4111111111111111,GB,UPS,delivered
NW-2026-04-J803,2026-04-22,Customer-6278,418.64,refunded,paypal,66.60.96.87,FRAUD-SCORE-0.795,4000000000000000,CA,USPS,delivered
NW-2026-04-H668,2026-04-03,Customer-7085,498.06,completed,paypal,63.212.92.239,FRAUD-SCORE-0.263,5200828282828210,CA,FedEx,in_transit
NW-2026-04-H992,2026-04-06,Customer-3579,184.40,refunded,amex,206.179.8.130,FRAUD-SCORE-0.720,4000000000000000,CA,FedEx,delivered
NW-2026-04-H847,2026-04-18,Customer-1725,422.45,refunded,mastercard,116.3.20.122,FRAUD-SCORE-0.354,4000000000000000,DE,DHL,in_transit
NW-2026-04-A306,2026-04-08,Customer-5764,220.20,refunded,mastercard,243.138.62.204,FRAUD-SCORE-0.483,4000000000000000,US,DHL,in_transit
NW-2026-04-H907,2026-04-08,Customer-5579,179.43,refunded,amex,33.235.227.91,FRAUD-SCORE-0.865,4111111111111111,US,FedEx,delivered
NW-2026-04-A401,2026-04-02,Customer-2756,83.68,completed,paypal,28.246.168.189,FRAUD-SCORE-0.524,4000000000000000,DE,DHL,lost
NW-2026-04-J315,2026-04-21,Customer-5035,362.39,completed,amex,88.36.166.219,FRAUD-SCORE-0.585,5200828282828210,AU,FedEx,lost
NW-2026-04-K713,2026-04-03,Customer-3944,228.91,completed,amex,230.4.20.115,FRAUD-SCORE-0.395,4111111111111111,GB,DHL,lost
NW-2026-04-C858,2026-04-21,Customer-3341,62.26,refunded,amex,255.46.23.131,FRAUD-SCORE-0.255,4111111111111111,US,UPS,in_transit
NW-2026-04-F506,2026-04-15,Customer-3217,456.92,refunded,mastercard,228.95.80.28,FRAUD-SCORE-0.825,4000000000000000,CA,FedEx,lost
NW-2026-04-B525,2026-04-16,Customer-5386,226.75,refunded,mastercard,233.188.95.57,FRAUD-SCORE-0.556,4000000000000000,GB,UPS,returned
NW-2026-04-A292,2026-04-20,Customer-9204,319.56,completed,amex,160.137.245.36,FRAUD-SCORE-0.256,5200828282828210,US,UPS,delivered
NW-2026-04-D155,2026-04-20,Customer-6210,261.04,completed,mastercard,47.95.86.234,FRAUD-SCORE-0.661,4000000000000000,CA,UPS,delivered
NW-2026-04-I417,2026-04-10,Customer-1831,371.91,disputed,amex,40.72.153.88,FRAUD-SCORE-0.814,5200828282828210,CA,FedEx,delivered
NW-2026-04-I846,2026-04-13,Customer-3767,488.08,completed,visa,153.158.3.175,FRAUD-SCORE-0.385,4000000000000000,DE,UPS,returned
NW-2026-04-D961,2026-04-08,Customer-6100,408.89,disputed,paypal,246.202.80.247,FRAUD-SCORE-0.212,4111111111111111,CA,USPS,delivered
NW-2026-04-H489,2026-04-05,Customer-8402,60.00,refunded,visa,112.51.32.125,FRAUD-SCORE-0.313,4111111111111111,DE,FedEx,returned
NW-2026-04-F896,2026-04-13,Customer-1142,430.03,disputed,amex,78.103.248.238,FRAUD-SCORE-0.356,5200828282828210,US,FedEx,delivered
NW-2026-04-A652,2026-04-17,Customer-9318,143.57,refunded,visa,252.26.179.1,FRAUD-SCORE-0.375,4000000000000000,CA,FedEx,in_transit
NW-2026-04-B106,2026-04-13,Customer-3733,399.47,refunded,visa,158.67.212.21,FRAUD-SCORE-0.652,5200828282828210,GB,UPS,lost
NW-2026-04-H234,2026-04-21,Customer-5577,204.00,completed,visa,2.88.210.241,FRAUD-SCORE-0.398,4111111111111111,GB,FedEx,returned
NW-2026-04-H357,2026-04-17,Customer-4022,186.34,disputed,visa,216.167.240.175,FRAUD-SCORE-0.352,5200828282828210,DE,UPS,lost
NW-2026-04-D760,2026-04-10,Customer-9113,235.71,disputed,mastercard,127.205.158.85,FRAUD-SCORE-0.418,4111111111111111,DE,UPS,delivered
NW-2026-04-A393,2026-04-15,Customer-7179,137.28,completed,paypal,210.247.242.19,FRAUD-SCORE-0.222,5200828282828210,AU,FedEx,returned
NW-2026-04-J657,2026-04-17,Customer-7955,192.87,completed,mastercard,243.151.72.215,FRAUD-SCORE-0.686,5200828282828210,CA,UPS,in_transit
NW-2026-04-C578,2026-04-16,Customer-4896,355.47,disputed,amex,75.189.178.207,FRAUD-SCORE-0.815,4000000000000000,US,FedEx,delivered
NW-2026-04-C794,2026-04-16,Customer-6332,189.84,refunded,visa,21.45.35.133,FRAUD-SCORE-0.125,5200828282828210,CA,USPS,delivered
NW-2026-04-F154,2026-04-06,Customer-7500,328.30,refunded,visa,103.92.66.254,FRAUD-SCORE-0.866,4000000000000000,DE,USPS,delivered
NW-2026-04-D923,2026-04-20,Customer-8022,312.89,completed,amex,204.165.70.193,FRAUD-SCORE-0.635,4000000000000000,DE,USPS,lost
NW-2026-04-F554,2026-04-04,Customer-9934,288.25,refunded,paypal,156.28.82.240,FRAUD-SCORE-0.168,4000000000000000,AU,DHL,lost
NW-2026-04-K161,2026-04-02,Customer-5228,412.39,refunded,mastercard,201.182.237.18,FRAUD-SCORE-0.825,5200828282828210,CA,FedEx,in_transit
NW-2026-04-K373,2026-04-15,Customer-9948,412.93,completed,amex,63.192.174.5,FRAUD-SCORE-0.818,4000000000000000,GB,DHL,in_transit
NW-2026-04-C898,2026-04-13,Customer-2011,103.89,completed,paypal,128.116.108.189,FRAUD-SCORE-0.265,4000000000000000,AU,FedEx,in_transit
NW-2026-04-B983,2026-04-09,Customer-8483,356.95,disputed,visa,141.199.34.20,FRAUD-SCORE-0.233,4000000000000000,US,FedEx,returned
NW-2026-04-D665,2026-04-07,Customer-6050,437.64,disputed,visa,17.53.140.204,FRAUD-SCORE-0.223,4000000000000000,GB,FedEx,delivered
NW-2026-04-D861,2026-04-01,Customer-9146,433.58,disputed,paypal,234.117.45.40,FRAUD-SCORE-0.383,5200828282828210,AU,FedEx,in_transit
NW-2026-04-C955,2026-04-20,Customer-6992,300.40,refunded,paypal,171.135.115.3,FRAUD-SCORE-0.191,4000000000000000,CA,FedEx,lost
NW-2026-04-K233,2026-04-01,Customer-1722,130.57,disputed,paypal,202.212.225.108,FRAUD-SCORE-0.454,4111111111111111,AU,UPS,lost
NW-2026-04-I439,2026-04-01,Customer-4840,154.71,completed,mastercard,205.93.39.180,FRAUD-SCORE-0.776,4000000000000000,DE,UPS,lost
NW-2026-04-A402,2026-04-16,Customer-1714,111.55,completed,paypal,13.171.148.237,FRAUD-SCORE-0.185,4111111111111111,AU,FedEx,delivered
NW-2026-04-F848,2026-04-10,Customer-5229,396.08,completed,mastercard,83.124.215.172,FRAUD-SCORE-0.879,5200828282828210,GB,DHL,delivered
NW-2026-04-J588,2026-04-20,Customer-5183,456.20,disputed,visa,147.75.103.81,FRAUD-SCORE-0.134,5200828282828210,DE,FedEx,returned
NW-2026-04-D391,2026-04-03,Customer-3841,443.34,disputed,mastercard,19.215.159.86,FRAUD-SCORE-0.806,5200828282828210,US,USPS,in_transit
NW-2026-04-H276,2026-04-21,Customer-2240,85.90,completed,visa,102.205.1.34,FRAUD-SCORE-0.235,4111111111111111,CA,DHL,returned
NW-2026-04-F259,2026-04-13,Customer-4649,293.19,completed,mastercard,118.216.99.196,FRAUD-SCORE-0.469,4111111111111111,AU,DHL,returned
NW-2026-04-C353,2026-04-22,Customer-8537,34.61,completed,amex,17.221.106.3,FRAUD-SCORE-0.230,4111111111111111,CA,DHL,returned
NW-2026-04-C114,2026-04-11,Customer-4593,379.88,completed,paypal,105.78.26.84,FRAUD-SCORE-0.588,4000000000000000,AU,USPS,in_transit
NW-2026-04-K814,2026-04-18,Customer-4654,213.10,completed,mastercard,112.198.125.241,FRAUD-SCORE-0.139,4111111111111111,DE,DHL,returned
NW-2026-04-A933,2026-04-12,Customer-6828,129.33,refunded,paypal,82.183.160.128,FRAUD-SCORE-0.565,4000000000000000,CA,FedEx,returned
NW-2026-04-F196,2026-04-02,Customer-2507,494.26,refunded,amex,213.248.89.136,FRAUD-SCORE-0.125,4000000000000000,DE,UPS,in_transit
NW-2026-04-D159,2026-04-20,Customer-8917,313.20,completed,paypal,129.250.142.86,FRAUD-SCORE-0.861,4111111111111111,US,DHL,lost
NW-2026-04-F244,2026-04-19,Customer-2181,264.34,refunded,amex,45.70.41.229,FRAUD-SCORE-0.476,4000000000000000,AU,UPS,returned
NW-2026-04-J128,2026-04-21,Customer-3916,402.15,refunded,visa,70.253.220.87,FRAUD-SCORE-0.606,4000000000000000,DE,FedEx,returned
NW-2026-04-K282,2026-04-12,Customer-7095,153.34,refunded,mastercard,225.123.250.151,FRAUD-SCORE-0.128,5200828282828210,GB,UPS,returned
NW-2026-04-J611,2026-04-13,Customer-7273,395.25,disputed,paypal,131.72.171.57,FRAUD-SCORE-0.692,4111111111111111,DE,UPS,lost
NW-2026-04-G422,2026-04-21,Customer-1333,175.00,completed,paypal,58.89.233.88,FRAUD-SCORE-0.668,4000000000000000,DE,FedEx,lost
NW-2026-04-I498,2026-04-03,Customer-6145,189.02,disputed,amex,46.210.2.49,FRAUD-SCORE-0.862,4111111111111111,DE,DHL,returned
NW-2026-04-I358,2026-04-22,Customer-1875,409.78,refunded,mastercard,138.102.19.145,FRAUD-SCORE-0.474,4000000000000000,AU,DHL,delivered
NW-2026-04-K109,2026-04-14,Customer-6444,483.52,disputed,amex,96.254.145.183,FRAUD-SCORE-0.173,4000000000000000,CA,FedEx,delivered
NW-2026-04-K971,2026-04-23,Customer-6493,252.98,refunded,mastercard,173.99.168.249,FRAUD-SCORE-0.259,5200828282828210,DE,USPS,in_transit
NW-2026-04-J453,2026-04-14,Customer-2756,275.97,completed,amex,191.3.111.141,FRAUD-SCORE-0.887,4111111111111111,AU,UPS,returned
NW-2026-04-A439,2026-04-08,Customer-3128,255.01,disputed,mastercard,38.181.191.36,FRAUD-SCORE-0.575,4111111111111111,CA,DHL,in_transit
NW-2026-04-J846,2026-04-19,Customer-4441,497.69,disputed,paypal,121.195.233.202,FRAUD-SCORE-0.449,5200828282828210,US,DHL,delivered
NW-2026-04-K841,2026-04-20,Customer-5409,206.52,completed,amex,109.223.94.182,FRAUD-SCORE-0.715,4000000000000000,CA,FedEx,returned
NW-2026-04-H546,2026-04-13,Customer-4550,99.25,refunded,paypal,202.166.135.191,FRAUD-SCORE-0.279,4111111111111111,GB,FedEx,in_transit
NW-2026-04-E443,2026-04-07,Customer-7686,335.92,refunded,mastercard,157.9.172.130,FRAUD-SCORE-0.729,4000000000000000,GB,DHL,lost
NW-2026-04-F515,2026-04-19,Customer-9079,470.52,completed,amex,171.140.12.2,FRAUD-SCORE-0.736,4000000000000000,AU,USPS,delivered
NW-2026-04-D946,2026-04-18,Customer-5508,288.13,completed,mastercard,73.1.6.199,FRAUD-SCORE-0.560,5200828282828210,AU,UPS,delivered
NW-2026-04-D559,2026-04-07,Customer-3477,471.30,disputed,mastercard,190.215.224.109,FRAUD-SCORE-0.580,4111111111111111,AU,UPS,in_transit
NW-2026-04-A414,2026-04-11,Customer-6150,262.91,refunded,amex,96.28.58.240,FRAUD-SCORE-0.181,5200828282828210,US,USPS,in_transit
NW-2026-04-B350,2026-04-15,Customer-3638,417.42,disputed,paypal,194.68.149.134,FRAUD-SCORE-0.864,5200828282828210,US,FedEx,returned
NW-2026-04-C877,2026-04-07,Customer-7251,97.34,completed,paypal,149.5.125.165,FRAUD-SCORE-0.637,4111111111111111,DE,USPS,returned
NW-2026-04-H948,2026-04-19,Customer-7527,431.08,refunded,paypal,151.69.185.209,FRAUD-SCORE-0.859,5200828282828210,GB,USPS,lost
NW-2026-04-F266,2026-04-10,Customer-5011,418.76,completed,paypal,100.215.26.146,FRAUD-SCORE-0.735,4111111111111111,GB,USPS,lost
NW-2026-04-J144,2026-04-10,Customer-1784,497.69,completed,visa,69.97.21.91,FRAUD-SCORE-0.537,4111111111111111,AU,FedEx,returned
NW-2026-04-B475,2026-04-08,Customer-3467,445.55,disputed,paypal,180.12.134.53,FRAUD-SCORE-0.785,4000000000000000,DE,DHL,delivered
NW-2026-04-J512,2026-04-06,Customer-5075,108.17,refunded,paypal,51.243.148.106,FRAUD-SCORE-0.121,5200828282828210,GB,USPS,lost
NW-2026-04-E861,2026-04-05,Customer-5130,226.59,completed,visa,8.122.189.251,FRAUD-SCORE-0.338,5200828282828210,CA,UPS,delivered
NW-2026-04-G401,2026-04-10,Customer-2792,456.44,completed,visa,103.50.62.20,FRAUD-SCORE-0.594,4111111111111111,DE,UPS,returned
NW-2026-04-G698,2026-04-17,Customer-7850,65.90,refunded,paypal,146.61.133.30,FRAUD-SCORE-0.368,4111111111111111,GB,DHL,delivered
NW-2026-04-C482,2026-04-20,Customer-4467,303.37,completed,visa,18.111.81.143,FRAUD-SCORE-0.767,5200828282828210,AU,UPS,returned
NW-2026-04-H310,2026-04-11,Customer-3031,101.49,disputed,visa,35.246.181.35,FRAUD-SCORE-0.432,5200828282828210,GB,FedEx,returned
NW-2026-04-B955,2026-04-01,Customer-3420,290.88,refunded,amex,228.101.156.33,FRAUD-SCORE-0.265,4111111111111111,CA,UPS,in_transit
NW-2026-04-H704,2026-04-17,Customer-2222,153.32,disputed,visa,132.134.3.228,FRAUD-SCORE-0.368,4000000000000000,GB,UPS,delivered
NW-2026-04-D220,2026-04-02,Customer-7246,353.68,refunded,amex,136.214.129.202,FRAUD-SCORE-0.158,5200828282828210,US,USPS,lost
NW-2026-04-I545,2026-04-12,Customer-5147,429.16,refunded,paypal,238.179.74.184,FRAUD-SCORE-0.225,5200828282828210,AU,DHL,returned
NW-2026-04-K905,2026-04-02,Customer-5482,228.07,disputed,visa,245.146.197.212,FRAUD-SCORE-0.472,5200828282828210,CA,DHL,in_transit
NW-2026-04-C877,2026-04-17,Customer-5774,433.23,completed,visa,139.59.171.150,FRAUD-SCORE-0.343,4000000000000000,DE,USPS,delivered
NW-2026-04-H879,2026-04-19,Customer-4852,421.28,completed,mastercard,7.81.251.103,FRAUD-SCORE-0.807,5200828282828210,GB,UPS,returned
NW-2026-04-I691,2026-04-11,Customer-4842,280.37,disputed,visa,240.56.137.72,FRAUD-SCORE-0.416,4000000000000000,GB,UPS,delivered
NW-2026-04-D554,2026-04-06,Customer-2442,282.35,refunded,amex,116.162.174.231,FRAUD-SCORE-0.798,4111111111111111,DE,DHL,lost
NW-2026-04-G667,2026-04-05,Customer-4611,278.25,refunded,visa,244.247.121.212,FRAUD-SCORE-0.869,4111111111111111,CA,DHL,in_transit
NW-2026-04-H834,2026-04-03,Customer-5499,81.25,disputed,amex,128.172.190.208,FRAUD-SCORE-0.183,4000000000000000,AU,UPS,returned
