order_id,order_date,customer_name,amount_usd,status,payment_method,customer_ip,fraud_score_at_purchase,card_bin_masked,billing_country,carrier,delivery_status
NW-2026-02-B513,2026-02-14,Customer-1053,221.65,completed,visa,86.80.41.167,FRAUD-SCORE-0.468,5200828282828210,DE,FedEx,lost
NW-2026-02-K935,2026-02-16,Customer-5724,266.09,disputed,amex,46.138.206.245,FRAUD-SCORE-0.738,5200828282828210,DE,FedEx,lost
NW-2026-02-D214,2026-02-26,Customer-6721,203.25,refunded,visa,123.87.80.139,FRAUD-SCORE-0.438,5200828282828210,GB,USPS,delivered
NW-2026-02-C803,2026-02-10,Customer-8880,250.65,completed,amex,90.194.236.50,FRAUD-SCORE-0.533,5200828282828210,AU,FedEx,returned
NW-2026-02-J568,2026-02-08,Customer-1762,404.77,cancelled,mastercard,49.211.239.68,FRAUD-SCORE-0.613,5200828282828210,US,UPS,delivered
NW-2026-02-E898,2026-02-22,Customer-6194,31.98,completed,visa,68.64.136.5,FRAUD-SCORE-0.243,5200828282828210,DE,FedEx,returned
NW-2026-02-H586,2026-02-23,Customer-9624,201.49,completed,visa,176.22.187.132,FRAUD-SCORE-0.797,5200828282828210,DE,DHL,lost
NW-2026-02-D438,2026-02-16,Customer-8263,253.19,cancelled,mastercard,210.132.147.57,FRAUD-SCORE-0.856,4000000000000000,DE,USPS,returned
NW-2026-02-H381,2026-02-11,Customer-6631,89.63,completed,mastercard,250.91.118.180,FRAUD-SCORE-0.593,4000000000000000,US,UPS,in_transit
NW-2026-02-E149,2026-02-08,Customer-7437,412.89,cancelled,paypal,103.30.252.171,FRAUD-SCORE-0.536,4000000000000000,AU,FedEx,delivered
NW-2026-02-H546,2026-02-25,Customer-5047,476.03,completed,mastercard,40.67.234.227,FRAUD-SCORE-0.104,4000000000000000,US,USPS,lost
NW-2026-02-B485,2026-02-05,Customer-2282,473.16,cancelled,paypal,215.5.9.194,FRAUD-SCORE-0.453,4111111111111111,AU,FedEx,delivered
NW-2026-02-K756,2026-02-01,Customer-6774,223.85,cancelled,mastercard,77.197.138.56,FRAUD-SCORE-0.421,4000000000000000,DE,UPS,returned
NW-2026-02-J972,2026-02-19,Customer-8117,256.44,refunded,amex,235.170.62.44,FRAUD-SCORE-0.668,5200828282828210,CA,FedEx,delivered
NW-2026-02-H121,2026-02-26,Customer-7095,89.03,refunded,visa,138.200.158.74,FRAUD-SCORE-0.178,5200828282828210,GB,USPS,lost
NW-2026-02-I491,2026-02-24,Customer-7037,402.87,disputed,mastercard,85.141.95.129,FRAUD-SCORE-0.673,4000000000000000,CA,FedEx,lost
NW-2026-02-C357,2026-02-21,Customer-4382,304.56,cancelled,visa,90.94.57.154,FRAUD-SCORE-0.432,4111111111111111,CA,DHL,in_transit
NW-2026-02-J337,2026-02-19,Customer-5883,412.03,refunded,paypal,129.63.240.246,FRAUD-SCORE-0.491,4000000000000000,DE,UPS,lost
NW-2026-02-D919,2026-02-17,Customer-1933,369.14,refunded,mastercard,82.116.197.196,FRAUD-SCORE-0.697,5200828282828210,CA,USPS,returned
NW-2026-02-J372,2026-02-08,Customer-9815,261.36,refunded,visa,142.140.120.158,FRAUD-SCORE-0.483,5200828282828210,US,UPS,returned
NW-2026-02-G904,2026-02-25,Customer-8440,251.35,cancelled,amex,127.129.150.58,FRAUD-SCORE-0.269,5200828282828210,DE,FedEx,returned
NW-2026-02-E670,2026-02-18,Customer-7843,137.67,cancelled,paypal,225.85.104.82,FRAUD-SCORE-0.563,4000000000000000,GB,UPS,delivered
NW-2026-02-K531,2026-02-04,Customer-8753,354.98,refunded,paypal,114.209.183.149,FRAUD-SCORE-0.465,4111111111111111,US,FedEx,in_transit
NW-2026-02-A445,2026-02-17,Customer-8272,353.00,cancelled,mastercard,124.121.249.95,FRAUD-SCORE-0.454,4000000000000000,CA,DHL,lost
NW-2026-02-K753,2026-02-21,Customer-5444,303.05,cancelled,visa,99.143.111.21,FRAUD-SCORE-0.716,4111111111111111,DE,DHL,in_transit
NW-2026-02-H883,2026-02-14,Customer-3254,313.99,cancelled,paypal,245.190.1.141,FRAUD-SCORE-0.871,4000000000000000,DE,DHL,returned
NW-2026-02-A365,2026-02-13,Customer-2807,251.59,completed,paypal,187.96.104.121,FRAUD-SCORE-0.624,5200828282828210,GB,USPS,lost
NW-2026-02-B683,2026-02-07,Customer-5998,423.72,completed,paypal,12.9.171.249,FRAUD-SCORE-0.233,4000000000000000,CA,UPS,delivered
NW-2026-02-I407,2026-02-27,Customer-9398,417.71,disputed,amex,247.79.139.217,FRAUD-SCORE-0.535,4111111111111111,DE,DHL,lost
NW-2026-02-F859,2026-02-23,Customer-2962,172.14,disputed,amex,32.173.247.216,FRAUD-SCORE-0.370,5200828282828210,DE,FedEx,delivered
NW-2026-02-B366,2026-02-19,Customer-4722,311.74,disputed,visa,172.190.161.57,FRAUD-SCORE-0.351,5200828282828210,US,FedEx,lost
NW-2026-02-B290,2026-02-26,Customer-2507,148.77,completed,paypal,90.183.59.160,FRAUD-SCORE-0.490,5200828282828210,US,FedEx,returned
NW-2026-02-H604,2026-02-28,Customer-1727,473.78,disputed,paypal,12.20.28.149,FRAUD-SCORE-0.128,5200828282828210,US,UPS,in_transit
NW-2026-02-I692,2026-02-16,Customer-9583,463.01,disputed,visa,1.251.59.199,FRAUD-SCORE-0.272,4000000000000000,US,DHL,delivered
NW-2026-02-F224,2026-02-23,Customer-7094,370.90,disputed,amex,138.87.190.126,FRAUD-SCORE-0.322,4000000000000000,CA,FedEx,in_transit
NW-2026-02-H684,2026-02-05,Customer-7087,213.00,refunded,visa,183.209.76.66,FRAUD-SCORE-0.777,4000000000000000,AU,FedEx,delivered
NW-2026-02-G109,2026-02-06,Customer-2182,426.15,disputed,mastercard,131.3.114.82,FRAUD-SCORE-0.694,5200828282828210,CA,FedEx,lost
NW-2026-02-J358,2026-02-16,Customer-1101,36.57,cancelled,amex,70.180.46.217,FRAUD-SCORE-0.442,4000000000000000,US,UPS,returned
NW-2026-02-A307,2026-02-23,Customer-1140,473.95,cancelled,amex,167.34.16.145,FRAUD-SCORE-0.311,4111111111111111,US,DHL,returned
NW-2026-02-F669,2026-02-14,Customer-9594,472.97,refunded,amex,5.187.226.74,FRAUD-SCORE-0.363,5200828282828210,DE,UPS,returned
NW-2026-02-K807,2026-02-07,Customer-4611,250.63,refunded,paypal,46.94.174.203,FRAUD-SCORE-0.423,4111111111111111,US,DHL,delivered
NW-2026-02-C576,2026-02-09,Customer-2171,326.64,cancelled,paypal,45.146.252.203,FRAUD-SCORE-0.384,4000000000000000,US,UPS,in_transit
NW-2026-02-J416,2026-02-07,Customer-1778,361.37,disputed,mastercard,183.30.33.125,FRAUD-SCORE-0.415,4000000000000000,CA,USPS,returned
NW-2026-02-G930,2026-02-27,Customer-8953,234.34,completed,paypal,199.245.96.171,FRAUD-SCORE-0.495,4000000000000000,GB,UPS,in_transit
NW-2026-02-F536,2026-02-22,Customer-8621,230.94,completed,visa,86.189.187.63,FRAUD-SCORE-0.483,5200828282828210,GB,DHL,returned
NW-2026-02-E883,2026-02-02,Customer-6230,475.79,completed,mastercard,186.190.119.84,FRAUD-SCORE-0.737,4000000000000000,US,FedEx,returned
NW-2026-02-G979,2026-02-11,Customer-3084,476.94,refunded,visa,24.22.163.137,FRAUD-SCORE-0.818,4111111111111111,CA,UPS,returned
NW-2026-02-D455,2026-02-21,Customer-6973,53.51,disputed,amex,70.245.229.237,FRAUD-SCORE-0.500,4111111111111111,US,DHL,delivered
NW-2026-02-F373,2026-02-10,Customer-2818,146.17,disputed,mastercard,137.171.110.234,FRAUD-SCORE-0.352,5200828282828210,DE,FedEx,returned
NW-2026-02-I168,2026-02-12,Customer-4240,404.85,disputed,mastercard,70.185.181.172,FRAUD-SCORE-0.245,4111111111111111,DE,USPS,lost
NW-2026-02-C834,2026-02-26,Customer-4370,143.65,disputed,visa,235.42.68.41,FRAUD-SCORE-0.231,4000000000000000,AU,USPS,returned
NW-2026-02-F224,2026-02-07,Customer-1050,436.80,completed,visa,81.2.199.243,FRAUD-SCORE-0.861,4000000000000000,DE,USPS,delivered
NW-2026-02-E752,2026-02-02,Customer-6379,117.64,cancelled,visa,230.69.3.101,FRAUD-SCORE-0.723,4111111111111111,GB,UPS,in_transit
NW-2026-02-J326,2026-02-18,Customer-1698,367.88,disputed,visa,57.152.132.147,FRAUD-SCORE-0.593,5200828282828210,US,DHL,delivered
NW-2026-02-D113,2026-02-10,Customer-5248,144.86,disputed,mastercard,43.38.207.149,FRAUD-SCORE-0.678,4000000000000000,US,FedEx,returned
NW-2026-02-B717,2026-02-02,Customer-6284,285.54,cancelled,paypal,224.194.163.177,FRAUD-SCORE-0.134,5200828282828210,GB,UPS,lost
NW-2026-02-H620,2026-02-03,Customer-1696,214.58,cancelled,visa,41.3.84.66,FRAUD-SCORE-0.403,4111111111111111,AU,DHL,returned
NW-2026-02-G121,2026-02-19,Customer-9021,91.22,disputed,visa,4.25.118.10,FRAUD-SCORE-0.685,5200828282828210,GB,USPS,lost
NW-2026-02-H560,2026-02-14,Customer-8802,474.40,refunded,mastercard,193.206.171.217,FRAUD-SCORE-0.251,4000000000000000,CA,USPS,returned
NW-2026-02-E454,2026-02-11,Customer-9376,426.72,disputed,visa,116.63.5.231,FRAUD-SCORE-0.197,4111111111111111,CA,UPS,delivered
NW-2026-02-C491,2026-02-23,Customer-4705,172.03,disputed,visa,127.189.120.17,FRAUD-SCORE-0.871,4111111111111111,CA,USPS,lost
NW-2026-02-C773,2026-02-15,Customer-5031,283.10,disputed,visa,223.240.0.245,FRAUD-SCORE-0.212,4000000000000000,AU,DHL,in_transit
NW-2026-02-A727,2026-02-03,Customer-4246,285.81,cancelled,paypal,23.151.148.182,FRAUD-SCORE-0.398,4111111111111111,GB,FedEx,returned
NW-2026-02-I769,2026-02-27,Customer-8795,289.51,refunded,amex,161.98.252.127,FRAUD-SCORE-0.761,4111111111111111,AU,USPS,delivered
NW-2026-02-E282,2026-02-16,Customer-9065,103.91,completed,paypal,112.192.75.209,FRAUD-SCORE-0.255,4000000000000000,DE,FedEx,in_transit
NW-2026-02-K133,2026-02-09,Customer-8196,491.99,cancelled,amex,33.202.13.90,FRAUD-SCORE-0.270,4000000000000000,CA,FedEx,returned
NW-2026-02-G774,2026-02-15,Customer-6287,340.93,refunded,mastercard,213.248.244.55,FRAUD-SCORE-0.668,4000000000000000,US,USPS,delivered
NW-2026-02-D334,2026-02-11,Customer-6794,324.28,completed,mastercard,16.207.253.110,FRAUD-SCORE-0.342,4111111111111111,DE,UPS,in_transit
NW-2026-02-B259,2026-02-28,Customer-3957,297.32,disputed,amex,20.74.75.226,FRAUD-SCORE-0.189,5200828282828210,US,USPS,delivered
NW-2026-02-G323,2026-02-27,Customer-9697,58.46,refunded,mastercard,24.105.204.194,FRAUD-SCORE-0.894,4111111111111111,GB,USPS,lost
NW-2026-02-F721,2026-02-10,Customer-8536,152.58,refunded,visa,7.114.31.46,FRAUD-SCORE-0.321,4111111111111111,CA,FedEx,returned
NW-2026-02-K903,2026-02-22,Customer-9736,178.86,refunded,amex,205.100.127.192,FRAUD-SCORE-0.879,4000000000000000,US,UPS,lost
NW-2026-02-I417,2026-02-05,Customer-4370,367.00,refunded,mastercard,246.59.235.236,FRAUD-SCORE-0.273,5200828282828210,AU,FedEx,returned
NW-2026-02-J612,2026-02-10,Customer-2346,196.24,cancelled,amex,153.187.109.104,FRAUD-SCORE-0.189,4111111111111111,CA,UPS,in_transit
NW-2026-02-J186,2026-02-28,Customer-1911,488.77,completed,paypal,188.189.153.98,FRAUD-SCORE-0.210,5200828282828210,CA,DHL,in_transit
NW-2026-02-G402,2026-02-03,Customer-4685,112.51,completed,mastercard,116.220.80.47,FRAUD-SCORE-0.101,4000000000000000,GB,DHL,lost
NW-2026-02-B534,2026-02-20,Customer-4398,465.06,disputed,mastercard,183.74.134.99,FRAUD-SCORE-0.872,4000000000000000,US,FedEx,delivered
NW-2026-02-D800,2026-02-24,Customer-2462,175.85,cancelled,paypal,127.115.197.233,FRAUD-SCORE-0.380,5200828282828210,US,UPS,lost
NW-2026-02-J758,2026-02-12,Customer-8465,357.41,refunded,visa,115.132.107.224,FRAUD-SCORE-0.455,5200828282828210,AU,UPS,lost
NW-2026-02-F930,2026-02-27,Customer-3223,395.54,cancelled,amex,192.34.152.231,FRAUD-SCORE-0.722,4000000000000000,AU,USPS,lost
NW-2026-02-F414,2026-02-03,Customer-2521,445.99,cancelled,amex,27.205.46.126,FRAUD-SCORE-0.462,4000000000000000,CA,UPS,delivered
NW-2026-02-I425,2026-02-15,Customer-2316,252.48,completed,amex,112.103.128.183,FRAUD-SCORE-0.717,5200828282828210,DE,UPS,delivered
NW-2026-02-G811,2026-02-28,Customer-6140,83.62,completed,visa,173.136.177.85,FRAUD-SCORE-0.352,4111111111111111,AU,FedEx,returned
NW-2026-02-H948,2026-02-14,Customer-2018,145.74,cancelled,paypal,84.40.81.204,FRAUD-SCORE-0.845,4111111111111111,DE,USPS,delivered
NW-2026-02-J386,2026-02-12,Customer-8523,137.08,disputed,amex,212.254.142.154,FRAUD-SCORE-0.764,4111111111111111,AU,FedEx,delivered
NW-2026-02-F257,2026-02-22,Customer-4878,230.12,completed,mastercard,37.93.89.70,FRAUD-SCORE-0.695,5200828282828210,GB,DHL,lost
NW-2026-02-C160,2026-02-05,Customer-2163,354.98,cancelled,visa,201.173.220.208,FRAUD-SCORE-0.387,4000000000000000,DE,DHL,delivered
NW-2026-02-A478,2026-02-18,Customer-1013,339.39,refunded,paypal,139.208.125.215,FRAUD-SCORE-0.290,4111111111111111,US,DHL,in_transit
NW-2026-02-I514,2026-02-18,Customer-3452,79.42,cancelled,visa,191.68.132.250,FRAUD-SCORE-0.319,5200828282828210,AU,UPS,lost
NW-2026-02-H850,2026-02-18,Customer-3698,33.24,cancelled,mastercard,219.125.200.225,FRAUD-SCORE-0.237,4000000000000000,CA,USPS,in_transit
NW-2026-02-J985,2026-02-19,Customer-9701,175.06,completed,amex,120.38.240.157,FRAUD-SCORE-0.412,4111111111111111,US,DHL,in_transit
NW-2026-02-B233,2026-02-06,Customer-5961,69.86,cancelled,paypal,135.240.226.72,FRAUD-SCORE-0.742,4111111111111111,DE,DHL,lost
NW-2026-02-J852,2026-02-11,Customer-6138,495.42,cancelled,visa,150.133.83.105,FRAUD-SCORE-0.730,5200828282828210,CA,USPS,returned
NW-2026-02-J745,2026-02-12,Customer-4817,64.97,completed,amex,37.117.212.141,FRAUD-SCORE-0.520,4000000000000000,DE,UPS,returned
NW-2026-02-A745,2026-02-22,Customer-2417,334.80,completed,paypal,158.50.82.190,FRAUD-SCORE-0.311,4000000000000000,GB,FedEx,in_transit
NW-2026-02-C609,2026-02-22,Customer-5137,245.90,refunded,paypal,122.50.253.107,FRAUD-SCORE-0.368,5200828282828210,US,DHL,lost
NW-2026-02-I898,2026-02-05,Customer-5517,108.90,completed,amex,173.207.92.29,FRAUD-SCORE-0.758,5200828282828210,CA,DHL,delivered
NW-2026-02-A332,2026-02-10,Customer-4009,76.64,disputed,visa,70.237.60.63,FRAUD-SCORE-0.264,4111111111111111,AU,UPS,returned
NW-2026-02-K654,2026-02-24,Customer-4372,241.31,refunded,mastercard,145.91.106.0,FRAUD-SCORE-0.271,5200828282828210,US,FedEx,delivered
NW-2026-02-H815,2026-02-19,Customer-8805,238.14,disputed,paypal,85.30.45.207,FRAUD-SCORE-0.141,4000000000000000,US,FedEx,returned
NW-2026-02-E353,2026-02-10,Customer-5220,185.26,refunded,visa,134.224.108.234,FRAUD-SCORE-0.508,5200828282828210,AU,DHL,returned
NW-2026-02-F502,2026-02-24,Customer-5138,436.13,cancelled,amex,117.112.166.84,FRAUD-SCORE-0.579,5200828282828210,DE,USPS,returned
NW-2026-02-C766,2026-02-15,Customer-2594,107.04,completed,paypal,25.77.75.43,FRAUD-SCORE-0.181,4111111111111111,CA,FedEx,delivered
NW-2026-02-D811,2026-02-07,Customer-1703,457.80,disputed,paypal,207.230.209.146,FRAUD-SCORE-0.174,4000000000000000,US,UPS,delivered
NW-2026-02-I761,2026-02-07,Customer-2044,358.85,refunded,amex,130.216.82.137,FRAUD-SCORE-0.212,4000000000000000,US,DHL,in_transit
NW-2026-02-B109,2026-02-04,Customer-2891,385.97,disputed,amex,184.139.130.67,FRAUD-SCORE-0.738,4000000000000000,CA,FedEx,lost
NW-2026-02-A198,2026-02-08,Customer-7736,173.54,cancelled,mastercard,144.239.186.203,FRAUD-SCORE-0.105,5200828282828210,DE,DHL,lost
NW-2026-02-J139,2026-02-14,Customer-3974,478.89,cancelled,mastercard,128.236.254.12,FRAUD-SCORE-0.705,5200828282828210,AU,DHL,in_transit
NW-2026-02-J975,2026-02-08,Customer-2261,43.55,refunded,paypal,224.246.253.196,FRAUD-SCORE-0.621,5200828282828210,GB,DHL,lost
NW-2026-02-A137,2026-02-26,Customer-2303,218.09,completed,paypal,33.92.194.249,FRAUD-SCORE-0.800,4111111111111111,AU,UPS,delivered
NW-2026-02-G456,2026-02-06,Customer-4877,228.54,disputed,visa,1.96.82.92,FRAUD-SCORE-0.382,5200828282828210,GB,FedEx,in_transit
NW-2026-02-I202,2026-02-28,Customer-1604,288.53,refunded,paypal,33.182.35.138,FRAUD-SCORE-0.784,5200828282828210,DE,UPS,in_transit
NW-2026-02-C542,2026-02-05,Customer-4304,157.00,refunded,visa,108.249.88.149,FRAUD-SCORE-0.746,5200828282828210,GB,USPS,in_transit
NW-2026-02-K858,2026-02-01,Customer-3398,455.32,cancelled,paypal,173.150.197.228,FRAUD-SCORE-0.376,4111111111111111,CA,UPS,returned
NW-2026-02-F356,2026-02-05,Customer-4940,484.45,cancelled,paypal,181.17.37.154,FRAUD-SCORE-0.823,5200828282828210,US,UPS,in_transit
NW-2026-02-K215,2026-02-15,Customer-5874,455.92,cancelled,visa,67.197.214.230,FRAUD-SCORE-0.169,4111111111111111,DE,DHL,in_transit
NW-2026-02-J367,2026-02-18,Customer-3457,404.72,refunded,mastercard,195.109.161.138,FRAUD-SCORE-0.546,4000000000000000,AU,DHL,delivered
NW-2026-02-F126,2026-02-25,Customer-1399,324.82,disputed,mastercard,7.89.151.119,FRAUD-SCORE-0.324,4000000000000000,DE,USPS,in_transit
NW-2026-02-B660,2026-02-15,Customer-4095,194.29,completed,amex,149.160.146.4,FRAUD-SCORE-0.171,4000000000000000,US,UPS,delivered
NW-2026-02-B755,2026-02-14,Customer-5092,65.50,completed,mastercard,65.85.49.152,FRAUD-SCORE-0.592,4111111111111111,DE,FedEx,delivered
NW-2026-02-D624,2026-02-03,Customer-1781,95.42,refunded,paypal,240.2.17.152,FRAUD-SCORE-0.681,4000000000000000,AU,UPS,returned
NW-2026-02-J506,2026-02-25,Customer-3672,62.56,refunded,visa,48.31.9.79,FRAUD-SCORE-0.533,4000000000000000,DE,DHL,lost
NW-2026-02-F384,2026-02-06,Customer-9143,463.26,disputed,mastercard,125.217.114.186,FRAUD-SCORE-0.163,4111111111111111,CA,UPS,in_transit
NW-2026-02-A498,2026-02-13,Customer-6423,167.89,refunded,visa,87.205.184.61,FRAUD-SCORE-0.611,5200828282828210,US,USPS,delivered
NW-2026-02-A686,2026-02-13,Customer-5005,340.23,refunded,visa,2.68.112.132,FRAUD-SCORE-0.739,5200828282828210,CA,UPS,delivered
NW-2026-02-D110,2026-02-15,Customer-1806,161.65,completed,visa,222.215.15.224,FRAUD-SCORE-0.592,4000000000000000,DE,DHL,delivered
NW-2026-02-C529,2026-02-25,Customer-3139,262.02,completed,visa,95.3.90.65,FRAUD-SCORE-0.594,5200828282828210,US,USPS,in_transit
NW-2026-02-J214,2026-02-03,Customer-7964,406.17,completed,visa,204.251.207.16,FRAUD-SCORE-0.777,5200828282828210,CA,USPS,returned
NW-2026-02-F680,2026-02-01,Customer-9820,350.57,refunded,visa,94.222.27.213,FRAUD-SCORE-0.839,5200828282828210,CA,DHL,delivered
NW-2026-02-F550,2026-02-21,Customer-1178,227.09,cancelled,paypal,58.81.192.76,FRAUD-SCORE-0.439,4000000000000000,US,USPS,delivered
NW-2026-02-C419,2026-02-20,Customer-9928,496.91,refunded,paypal,90.255.119.167,FRAUD-SCORE-0.440,5200828282828210,CA,FedEx,in_transit
NW-2026-02-G343,2026-02-26,Customer-8120,236.65,disputed,amex,106.165.188.77,FRAUD-SCORE-0.724,4000000000000000,AU,USPS,lost
NW-2026-02-H498,2026-02-12,Customer-5903,90.73,completed,amex,13.102.191.143,FRAUD-SCORE-0.884,4000000000000000,GB,USPS,delivered
NW-2026-02-F964,2026-02-02,Customer-6636,357.57,disputed,visa,17.95.35.0,FRAUD-SCORE-0.563,4111111111111111,AU,DHL,lost
NW-2026-02-E727,2026-02-15,Customer-1907,184.32,refunded,mastercard,79.68.149.9,FRAUD-SCORE-0.882,4111111111111111,DE,FedEx,delivered
NW-2026-02-C559,2026-02-11,Customer-8293,175.79,disputed,amex,70.94.128.193,FRAUD-SCORE-0.582,4000000000000000,CA,USPS,returned
NW-2026-02-F500,2026-02-17,Customer-3563,362.70,disputed,visa,78.121.137.2,FRAUD-SCORE-0.538,4000000000000000,DE,UPS,returned
NW-2026-02-B965,2026-02-08,Customer-6495,68.61,completed,visa,18.7.163.92,FRAUD-SCORE-0.379,4111111111111111,AU,DHL,delivered
NW-2026-02-D748,2026-02-20,Customer-7534,69.22,disputed,visa,45.21.221.133,FRAUD-SCORE-0.677,4000000000000000,AU,USPS,in_transit
NW-2026-02-K132,2026-02-01,Customer-5813,343.05,disputed,mastercard,191.184.118.213,FRAUD-SCORE-0.506,5200828282828210,CA,UPS,returned
NW-2026-02-C125,2026-02-25,Customer-5544,228.91,refunded,paypal,43.248.49.96,FRAUD-SCORE-0.536,5200828282828210,GB,DHL,in_transit
NW-2026-02-K560,2026-02-06,Customer-8432,105.07,cancelled,paypal,239.253.157.22,FRAUD-SCORE-0.513,4111111111111111,DE,UPS,delivered
NW-2026-02-F492,2026-02-08,Customer-6529,440.33,refunded,visa,127.245.58.62,FRAUD-SCORE-0.305,4111111111111111,AU,DHL,in_transit
NW-2026-02-F535,2026-02-10,Customer-5897,210.48,cancelled,mastercard,33.138.34.40,FRAUD-SCORE-0.460,4000000000000000,US,FedEx,returned
NW-2026-02-K188,2026-02-11,Customer-4883,272.75,disputed,mastercard,12.181.11.84,FRAUD-SCORE-0.496,5200828282828210,GB,DHL,in_transit
NW-2026-02-H105,2026-02-02,Customer-8640,41.42,refunded,paypal,249.63.18.186,FRAUD-SCORE-0.319,4111111111111111,US,UPS,delivered
NW-2026-02-B407,2026-02-22,Customer-6254,449.35,completed,visa,48.62.139.89,FRAUD-SCORE-0.792,4000000000000000,GB,USPS,in_transit
NW-2026-02-K560,2026-02-09,Customer-5512,239.17,completed,amex,171.83.44.116,FRAUD-SCORE-0.594,4000000000000000,US,USPS,in_transit
NW-2026-02-K869,2026-02-08,Customer-1412,252.90,cancelled,visa,172.188.219.64,FRAUD-SCORE-0.764,5200828282828210,GB,USPS,lost
NW-2026-02-C980,2026-02-04,Customer-9556,59.13,disputed,paypal,48.249.166.58,FRAUD-SCORE-0.740,5200828282828210,GB,FedEx,delivered
NW-2026-02-D900,2026-02-27,Customer-5997,322.87,refunded,amex,173.238.173.208,FRAUD-SCORE-0.435,4111111111111111,AU,DHL,in_transit
NW-2026-02-C850,2026-02-19,Customer-1138,354.36,completed,amex,254.105.227.35,FRAUD-SCORE-0.450,5200828282828210,GB,DHL,returned
NW-2026-02-A120,2026-02-10,Customer-3498,480.19,refunded,paypal,199.218.103.189,FRAUD-SCORE-0.336,5200828282828210,CA,UPS,returned
NW-2026-02-G291,2026-02-21,Customer-9331,456.71,disputed,amex,9.28.74.14,FRAUD-SCORE-0.639,4111111111111111,GB,DHL,returned
NW-2026-02-K130,2026-02-27,Customer-2849,290.45,disputed,mastercard,244.180.82.184,FRAUD-SCORE-0.504,4000000000000000,DE,DHL,in_transit
NW-2026-02-E454,2026-02-03,Customer-1789,364.51,cancelled,amex,68.253.239.93,FRAUD-SCORE-0.663,4000000000000000,US,USPS,delivered
NW-2026-02-I910,2026-02-09,Customer-8766,344.01,completed,paypal,241.10.179.226,FRAUD-SCORE-0.609,5200828282828210,AU,DHL,returned
NW-2026-02-E965,2026-02-22,Customer-2529,81.19,cancelled,mastercard,188.42.75.66,FRAUD-SCORE-0.459,4000000000000000,US,FedEx,returned
NW-2026-02-H250,2026-02-14,Customer-5283,134.56,completed,paypal,154.87.198.67,FRAUD-SCORE-0.826,4000000000000000,GB,DHL,returned
NW-2026-02-C493,2026-02-04,Customer-8524,83.18,refunded,amex,85.105.41.247,FRAUD-SCORE-0.802,5200828282828210,US,UPS,in_transit
NW-2026-02-H197,2026-02-07,Customer-3211,286.80,cancelled,mastercard,86.175.172.103,FRAUD-SCORE-0.465,4111111111111111,DE,FedEx,returned
NW-2026-02-I318,2026-02-09,Customer-9029,378.13,completed,mastercard,237.199.220.212,FRAUD-SCORE-0.327,4000000000000000,AU,USPS,in_transit
NW-2026-02-E950,2026-02-28,Customer-2421,246.69,disputed,visa,134.205.25.87,FRAUD-SCORE-0.591,5200828282828210,AU,FedEx,in_transit
NW-2026-02-F310,2026-02-27,Customer-8394,277.90,cancelled,mastercard,140.144.90.120,FRAUD-SCORE-0.695,4111111111111111,AU,USPS,delivered
NW-2026-02-C162,2026-02-09,Customer-9307,424.06,refunded,paypal,84.134.150.171,FRAUD-SCORE-0.214,4000000000000000,AU,UPS,lost
NW-2026-02-J321,2026-02-17,Customer-3011,49.05,disputed,paypal,39.191.202.32,FRAUD-SCORE-0.535,4000000000000000,GB,UPS,in_transit
NW-2026-02-E132,2026-02-02,Customer-2089,395.69,disputed,amex,252.69.233.214,FRAUD-SCORE-0.812,4000000000000000,CA,FedEx,lost
NW-2026-02-K487,2026-02-07,Customer-9757,35.08,disputed,paypal,3.77.219.183,FRAUD-SCORE-0.572,4111111111111111,CA,FedEx,in_transit
NW-2026-02-A589,2026-02-05,Customer-6810,33.81,cancelled,paypal,132.140.178.22,FRAUD-SCORE-0.330,4000000000000000,US,USPS,lost
NW-2026-02-I395,2026-02-03,Customer-1656,459.95,refunded,amex,240.223.14.225,FRAUD-SCORE-0.269,4000000000000000,DE,DHL,returned
NW-2026-02-B923,2026-02-13,Customer-5825,191.71,cancelled,amex,143.237.88.1,FRAUD-SCORE-0.210,4000000000000000,GB,FedEx,delivered
NW-2026-02-I589,2026-02-11,Customer-6950,101.30,completed,mastercard,171.117.211.154,FRAUD-SCORE-0.516,5200828282828210,US,FedEx,delivered
NW-2026-02-J890,2026-02-04,Customer-5445,67.60,refunded,visa,55.27.171.106,FRAUD-SCORE-0.249,4111111111111111,US,DHL,delivered
NW-2026-02-E968,2026-02-28,Customer-4896,314.99,disputed,paypal,82.22.24.128,FRAUD-SCORE-0.582,4111111111111111,AU,UPS,delivered
NW-2026-02-D640,2026-02-21,Customer-3952,362.61,cancelled,mastercard,229.192.116.252,FRAUD-SCORE-0.812,4000000000000000,US,USPS,lost
NW-2026-02-I502,2026-02-13,Customer-4771,421.27,cancelled,mastercard,198.113.47.2,FRAUD-SCORE-0.683,4000000000000000,US,UPS,returned
NW-2026-02-E613,2026-02-08,Customer-4183,264.32,refunded,mastercard,84.153.2.200,FRAUD-SCORE-0.722,5200828282828210,AU,DHL,returned
NW-2026-02-E753,2026-02-18,Customer-3671,111.14,cancelled,amex,226.60.6.73,FRAUD-SCORE-0.279,4111111111111111,DE,USPS,returned
NW-2026-02-D918,2026-02-22,Customer-5809,396.73,refunded,visa,193.197.38.147,FRAUD-SCORE-0.824,5200828282828210,DE,FedEx,delivered
